ID,num_models,question
1022,1,"Based on the scenes that appear in the video, which of the following statements about the number of scenes is correct?"
1026,1,How many times did Pinyin and Chinese characters appear at the same time in the video?
1027,1,"The video shows a clip of an actor getting a job offer after passing an audition. From the moment the actor is notified they passed the audition to when they finally get the script on set, how many times does a coffee cup appear?"
1028,1,"In the video, for how many aspects in total did the head of the Zhengzhou Culture and Tourism Bureau apologize to Handan?"
1031,1,"In the video, how many times does a shot appear where a person and a white horse are together, and the person is in at least partial physical contact with the horse (such as stroking, leading, etc.)?"
1033,1,"Based on the workers' attire and work settings in the video, how many different work locations can be inferred at a minimum?"
1034,1,"In the video, from the car's design to the interior showcase, how many times are there explicit scenes of designers engaged in design or evaluation work, including but not limited to hand-sketching, touching models, and team discussions?"
1039,1,"Based on the scene transitions in the video and the order in which the characters appear, how many people can be determined to have received paintings from children in the mountainous areas?"
1045,1,How many outfits did the male and female leads change into in the video?
1048,1,"In the specified video clip, how many people are in the photo with the highest number of people?"
1056,1,How many times did the woman in the video turn?
1057,1,How many times was the person in dark blue slapped in the video?
1061,1,"Of the two types of planets introduced in the video, which are the largest planets by volume in each category, respectively? By what factor do their volumes differ?"
1067,1,How many burpees did the man in the video do in total?
1070,1,How many coffins containing mummies are shown in the video in total?
1077,1,How many types of human tissues were sutured and fixated in the video?
1078,1,How many men are present at the competition in the video?
1080,1,How many research areas on aluminum-based composite materials are mentioned in the video?
1085,1,How many shapes appeared in the video?
1086,1,How many questions are there in total in the video?
1090,1,What is the most expensive animal the man in the video asked about?
1091,1,How many cats are outdoors in the video?
1098,1,How many simple drawings did the man in the police uniform show in the video?
1100,1,How many people were interviewed in the video?
1102,1,How many piles are in the pile array in the video?
1104,1,How many of the movies in the video are about war?
1106,1,How many times are drinking scenes shown in the video clip?
1112,1,How many different looks appear in the video?
1113,1,How many smart devices appear in the video clip?
1114,1,How many times do buildings named after poems appear in this video?
1117,1,What is the difference in quantity between the flags shown individually and the national flags presented collectively in the video?
1122,1,How many behavioral meanings does the video explain?
1126,1,Who threw more things into the basin in the video? And by how many?
1133,1,How many bills did the person in the video count with their right hand?
1138,1,How many lion dancers appear in total in the video clip?
1140,1,How many times does the masked character appear in the video?
1141,1,How many types of natural disasters are shown in the video clip?
1143,1,How many people appeared in the video clip?
1150,1,How much did the food in this video clip cost in total?
1151,1,How many boxes of dolls were collected in total in the video?
1154,1,How many times did plane explosions appear in the video?
1161,1,How many people are in the video exploring the underground airport built in Croatia?
1162,1,"In the video, how many people were in the store during the earthquake, and how many successfully escaped through the back door?"
1167,1,How many actions did the middle-aged person in the video list? Which one appeared most frequently?
1169,1,How many types of crops are shown in the video?
1174,1,How many obtuse triangles does the finished product made in the video contain in total?
1175,1,How many banners are hanging from the ceiling in total?
1176,1,What is the approximate difference in kilometers between the lengths of the longest rivers of the two countries introduced in the video?
1177,1,How many power lines are in the sky after the teal and orange scenes in the video?
1182,1,How many provinces in total are featured in the video?
1187,1,How many times did the man in black successfully catch the tennis ball in the video?
1189,1,How many types of intangible cultural heritage are shown in the video?
1190,1,How many times did the girl in the white and green dress spin in the video?
1192,1,"According to the calculation method in the video, which dynasty was China in at 12:00 PM?"
1193,1,How many situations were mentioned in the video where weather conditions increased the difficulty of the work?
1194,1,"In the video, how long did it take to get from Xinxiang Station to the Baoquan Tourist Center?"
1209,1,How many times did the person in the video open the drawer?
1211,1,How many people in the video jumped into the water while holding the wooden pole with both hands?
1212,1,What is the difference in degrees between the monthly average temperature of the coldest month and the hottest month in the video clip?
1215,1,How many kinds of animals appeared in the video clip?
1216,1,How many pieces of aquatic plants are shown in the video clip?
1217,1,How many kinds of exercise equipment appear in the video?
1224,1,How many monitors are in the office in the video?
1228,1,How many times in total was the dropper used to extract the solution from the container in the video?
1230,1,How many Moai statues appeared in the video?
1231,1,How many heads are in the video?
1237,1,"According to the video, how many minutes faster is it to cook rice in a stockpot compared to a rice cooker?"
1238,1,"According to the video, what is the approximate survival rate for space accidents?"
1243,1,How many types of laparoscopic surgery are mentioned in the video?
1246,1,How many times in total was the doll pressed in the video?
1247,1,How many people appear in the video?
1251,1,How many circles are there next to the pink flower in the video?
1252,1,"According to the video, what is the estimated body weight in kilograms of the person used as an example?"
1256,1,How many ways to write '折' are shown in the video?
1257,1,At how many centimeters along the brush did the blogger in the video say the pressure is best?
1261,1,"Your neighbor, Grandma Liu, asked you to help her calculate her electricity bill. She said the previous meter reading was 1,300 and the current reading is 1,400. Based on the actual residential electricity rates shown in the video, how much should Grandma Liu pay?"
1263,1,How many kinds of food are shown in the video?
1274,1,How many short videos about hair are in the video?
1277,1,How many people in total are on the plane in the video?
1279,1,How many calligraphy copybooks are in the video? And how many of them are by the same person?
1280,1,Is the airport construction tax in Ireland shown in the video higher or lower than the 50 yuan for domestic flights?
1283,1,How many types of Xiangxi intangible cultural heritage are introduced in the video in total?
1284,1,How many types of footwork are shown in the video?
1285,1,How many fewer types of karst landforms classified by exposure conditions are there in the video compared to those classified by climate zones?
1288,1,How many mountain peaks' altitudes were introduced in the video?
1293,1,How many scenic spots featuring mainly natural landscapes are shown in the specified video clip?
1301,1,How many successful shots are shown in the video footage?
1304,1,How many athletes are competing on the track in the video?
1306,1,How many gray-green doors appeared in total in this video?
1307,1,How many areas of expertise has the video blogger acquired?
1310,1,How many figures are displayed in the cabinet in the video in total? How many of them belong to the Gundam series?
1313,1,How many children in the video are holding spherical objects?
1314,1,How many items are stored in the outermost compartment of the backpack in the video?
1315,1,How many types of paper towel holders were made from clothes hangers in the video?
1319,1,How many keychains did the person in the video put in total?
1320,1,How many accessories does the product the person in the video bought have in total?
1321,1,How many bed sheets are there in the video?
1323,1,"According to the video, how many space launches took place in July?"
1326,1,How many movies in total was the footage shown in the video taken from?
1329,1,How many different folk cultures from different places appeared in the video?
1330,1,What is the annual interest rate of the silver borrowed by Scholar Dou in the video?
1331,1,How many times in total were the pull-out baskets or drawers pulled out in the video?
1335,1,How many types of real animals appeared in the video?
1337,1,How many types of food are shown in the video?
1340,1,How many people appear in the video? How many of them are wearing hats?
1344,1,How many of the life hacks shown in the video are related to fire?
1345,1,How many people in the crowd are wearing hats in the video?
1349,1,How many flags are on the back of the person in the video?
1353,1,How many kinds of vegetables does the person in the video show?
1360,1,How many paper cups were knocked down in total in the video?
1366,1,How many people are in the video?
1369,1,How many blue tricycles appeared in the video in total?
1372,1,How many times did the gavel appear in the video?
1373,1,"Excluding their own seat, how many seats to the left did the first-person filmer pass?"
1376,1,How many backflips did the person in the video do?
1382,1,How many must-visit attractions are there in the video?
1385,1,How many kinds of animals are shown in the video?
1386,1,What is the approximate percentage of Class I nationally protected wild animals among the nationally key protected vertebrates found in the province shown in the video?
1392,1,How many times did the small red flag appear in the video?
1394,1,How many moving airplanes are there in the video?
1395,1,"The video mentions that after many years of the War of Resistance, a number of outstanding military commanders emerged in the Chinese army. How many are mentioned in the video?"
1397,1,How many bicycles are parked by the wall next to the ramen chef in the video?
1401,1,"After the historical turning point mentioned in the video, how was the average land area required for each person's life improved?"
1410,1,How many cars in total are parked on the side of the road in the video?
1412,1,How many beacon towers appeared in the video?
1413,1,How many photos of women were shown in the video in total?
1420,1,How many suggestions did the woman in the video make in total?
1426,1,"How many straight lines did the person in the video draw in total? Of those, how many were not intersected by the circle in the middle?"
1427,1,How many musical instruments appear in the performance in the video?
1428,1,How many manual operations occurred in the video?
1429,1,"Based on the content of the video, in what year did the war end?"
1430,1,How many times in the video are there examples of comparing plants with book illustrations?
1445,1,"When the two main individuals responsible for the accident, Tinsley and Mikan, died, how many years had passed since the accident, respectively?"
1447,1,How many paintings appeared in the video in total?
1449,1,How many kinds of agricultural products from Jianli are introduced in the video?
1452,1,How many gift boxes and shipping boxes were unboxed in total in the video?
1453,1,How many beautiful scenes are shown in the video?
1457,1,How many sculptures are there in the video?
1464,1,How many times did the group closest to the camera exchange the tossed props?
1465,1,I saw the author's fixed deposit certificate in the video. How much money can be retrieved when the deposit matures?
1470,1,How many times did the woman in the video tap the card in her hand with her finger?
1471,1,How many billiard balls were pocketed in the video?
1473,1,How many book titles did the author introduce in the video?
1474,1,"In the video, what is the approximate per capita land area of Ningxia in tens of thousands of square kilometers?"
1475,1,"In the video, how many species of higher plants and vertebrates are there in total? What is the percentage of mammals among vertebrates?"
1476,1,"In the video, by the end of the year mentioned by the author, was the percentage of China's land area covered by the preliminarily designated ecological protection red lines greater or smaller than that covered by natural protected areas with national parks as their mainstay? What was the difference?"
1481,1,How many different backgrounds were prepared for the model on the set in the video?
1484,1,How many different types of fans did the female host use in the video?
1485,1,How many times did the cat in the video hit the lid?
1489,1,How many obstacles did the man in the video encounter?
1490,1,How many people in total are dancing on the stage in the video?
1495,1,"In the video, what is the difference between the number of times items are placed into the washing machine and the number of times items are taken out of it?"
1500,1,How many items were taken out of the black mesh bag in the video?
1501,1,How many items were thrown into the trash can while organizing?
1505,1,"In the video, how many times did the elderly person in the purple patterned clothes put food into the pot?"
1506,1,"In the video, how many sweet potatoes did the elderly person in purple patterned clothes put into the white bucket?"
1507,1,How many women are shown preparing food indoors in the video?
1508,1,How many different animals appear in this video? (Repeated appearances are counted only once.)
1509,1,How many kinds of animals that are not deer appeared in the video?
1510,1,How many hunting attempts did the crocodile make in the water? (Count each time the shot changes.)
1511,1,How many different animals appeared in this video? (Repeated appearances are only counted once.)
1513,1,"In the video, how many mouthfuls of the food in the basin did the hunched elderly person eat in total?"
1515,1,How many types of ingredients were added to the pan in sequence in this video?
1522,1,How many different ancient-style buildings appear in the video?
1525,1,"How many times does the white, ring-shaped building appear in this video?"
1533,1,How many different colored tops did the female blogger who filmed this video wear in total during the vlog intro?
1534,1,How many people are in the photos shown in the video in total? And how many of them were introduced?
