model,direction,ID,Question_EN,gt,cot,nocot,LLM_Level_Final,meta_counting_type,meta_domain_v2,meta_scene_consistency,meta_shot_transition_count,meta_content_style
InternVL3-8B,loss,1163,How many propellers in total does the aircraft introduced in the video have?,B,A,B,1,object,instructional-media,edited_with_cuts,4.0,other
InternVL3-8B,loss,1197,How many types of ingredients were prepared in the video in total?,D,C,D,2,object,real-world,edited_with_cuts,23.0,other
InternVL3-8B,loss,1206,What is the total count of numbers on the blackboard behind the man in the video?,D,B,D,3,object,real-world,continuous_shot,0.0,other
InternVL3-8B,loss,1236,How many times does Mr. Lu Xun appear in the video's table of contents?,A,B,A,1,object,instructional-media,continuous_shot,0.0,recorded_course_or_ppt
InternVL3-8B,loss,1250,How many cuts were made to the fruit in the video? Into how many pieces was it cut?,A,C,A,2,action,real-world,edited_with_cuts,1.0,other
InternVL3-8B,loss,1252,"According to the video, what is the estimated body weight in kilograms of the person used as an example?",D,C,D,3,object,instructional-media,edited_with_cuts,2.0,other
InternVL3-8B,loss,1254,How many drones are shown in the video? How many of them are twin-rotor drones?,D,C,D,2,object,instructional-media,continuous_shot,0.0,other
InternVL3-8B,loss,1259,How many shots were fired in total during the three-person standoff in the video?,D,A,D,3,action,instructional-media,edited_with_cuts,1.0,other
InternVL3-8B,loss,1268,How many fan blades does the model in the video have?,D,A,D,1,object,instructional-media,edited_with_cuts,1.0,recorded_course_or_ppt
InternVL3-8B,loss,1269,How many tips are officially introduced in the video?,D,A,D,2,event,instructional-media,edited_with_cuts,17.0,other
InternVL3-8B,loss,1284,How many types of footwork are shown in the video?,D,A,D,2,event,real-world,edited_with_cuts,4.0,recorded_course_or_ppt
InternVL3-8B,loss,1322,How many times was the paper folded in the video?,A,B,A,2,action,real-world,edited_with_cuts,7.0,recorded_course_or_ppt
InternVL3-8B,loss,1355,How many departments organized the event in the video?,B,C,B,2,event,real-world,continuous_shot,0.0,other
InternVL3-8B,loss,1361,How many coins in total were dropped in the video?,B,D,B,1,object,instructional-media,continuous_shot,0.0,other
InternVL3-8B,loss,1368,How many photos did the photographer in the video take in total?,A,D,A,3,action,real-world,edited_with_cuts,4.0,other
InternVL3-8B,loss,1370,"How many times does the word ""Xianglong"" appear in the video?",D,C,D,1,object,real-world,edited_with_cuts,4.0,other
InternVL3-8B,loss,1374,How many different shapes of hats or conical hats appear in the video?,A,C,A,2,object,instructional-media,edited_with_cuts,4.0,other
InternVL3-8B,loss,1381,How many straps are on the person's clothes in the video?,D,B,D,1,object,real-world,continuous_shot,0.0,other
InternVL3-8B,loss,1382,How many must-visit attractions are there in the video?,A,B,A,2,event,instructional-media,edited_with_cuts,4.0,other
InternVL3-8B,loss,1393,"In the video, the camera pans across the audience seats. How many people are wearing hats?",A,C,A,1,object,real-world,edited_with_cuts,1.0,other
InternVL3-8B,loss,1402,What is the foliage used for the flower arrangement on the dining table in the video?,B,A,B,1,object,real-world,continuous_shot,0.0,other
InternVL3-8B,loss,1408,"In the data shown in the video, what is the error in seconds for the autonomous driving item?",D,B,D,2,object,instructional-media,edited_with_cuts,1.0,other
InternVL3-8B,loss,1429,"Based on the content of the video, in what year did the war end?",A,C,A,3,event,instructional-media,continuous_shot,0.0,other
InternVL3-8B,loss,1436,How many times in total did the man in white turn around in the video?,D,A,D,2,action,real-world,continuous_shot,0.0,other
InternVL3-8B,loss,1441,How many paintings are there in this exhibition room in the video?,A,B,A,1,object,real-world,continuous_shot,0.0,other
InternVL3-8B,loss,1444,How many kinds of food are in the cup in the video altogether?,B,A,B,2,object,instructional-media,edited_with_cuts,2.0,other
InternVL3-8B,loss,1455,How many times in total did the child in the video dock?,D,C,D,2,action,real-world,edited_with_cuts,5.0,other
InternVL3-8B,loss,1466,How many international air routes are mentioned in the video?,B,A,B,2,event,real-world,continuous_shot,0.0,other
InternVL3-8B,loss,1476,"In the video, by the end of the year mentioned by the author, was the percentage of China's land area covered by the preliminarily designated ecological protection red lines greater or smaller than that covered by natural protected areas with national parks as their mainstay? What was the difference?",C,A,C,3,event,instructional-media,edited_with_cuts,5.0,other
InternVL3-8B,loss,1480,How many one-legged hops did the boy in the video do in total?,A,C,A,2,action,real-world,edited_with_cuts,11.0,other
InternVL3-8B,loss,1487,How many colors of books are there on the bookshelf in the background of the video?,D,B,D,2,object,real-world,edited_with_cuts,1.0,other
InternVL3-8B,loss,1497,"How many different shapes of cups are in the video? How many cups have the same shape? (If there are duplicates, they are not counted.)",B,A,B,3,object,real-world,edited_with_cuts,26.0,other
InternVL3-8B,loss,1503,"In the video, how many black, disc-shaped objects in total were inserted into the tree?",A,C,A,2,object,real-world,edited_with_cuts,5.0,other
InternVL3-8B,loss,1514,"In the video, how many times did the elderly person sitting on the stool pick up vegetables from the ground?",A,B,A,2,action,real-world,edited_with_cuts,5.0,other
InternVL3-8B,loss,1518,How many times are ingredients and seasonings added to the hot pan in the video?,A,D,A,2,event,real-world,edited_with_cuts,2.0,other
InternVL3-8B,loss,1519,How many times does the blue and black cake appear in the video?,A,C,A,2,object,real-world,edited_with_cuts,10.0,other
InternVL3_5-8B,loss,1030,How many shots directly or indirectly show feet from the beginning of the film until the first time the police check the box containing the body?,C,A,C,2,event,real-world,edited_with_cuts,17.0,other
InternVL3_5-8B,loss,1372,How many times did the gavel appear in the video?,C,A,C,1,object,instructional-media,edited_with_cuts,13.0,other
InternVL3_5-8B,loss,375,"In the process of cooking duck, out of these ten seasonings—ginger, cooking wine, Sichuan peppercorns, dried chilies, rock sugar, light soy sauce, salt, dark soy sauce, beer, and water—how many are used twice?",C,A,C,3,object,real-world,edited_with_cuts,6.0,other
InternVL3_5-8B,loss,628,"In the video, how many times does the man in the black top pick up food with his chopsticks? What is the ratio of the number of times he eats the food after picking it up to the total number of times he picks up food?",C,A,C,3,action,real-world,edited_with_cuts,0.0,other
InternVL3_5-8B,loss,362,"In the video, how many times in total do the red-and-white and blue-and-white decorations on the cars appear? (Each change of shot counts as one appearance.)",C,A,C,3,event,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,679,"In total, how many different types of tools were used to inject things into the sheep's lungs?",C,A,C,2,object,real-world,edited_with_cuts,9.0,other
InternVL3_5-8B,loss,22,How many fewer solid-colored discs are there than multi-colored discs in this video clip?,C,A,C,3,object,instructional-media,edited_with_cuts,0.0,other
InternVL3_5-8B,loss,1281,"In the video, how many times in total does nail polish appear as a tip?",C,A,C,2,event,real-world,edited_with_cuts,43.0,other
InternVL3_5-8B,loss,1110,How many Apple computers are in the video?,B,A,B,1,object,instructional-media,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,495,How many scenes in the video show fewer than 3 dwarf mongooses?,C,A,C,3,event,real-world,edited_with_cuts,,
InternVL3_5-8B,loss,741,"During the courtroom debate, how many times in total did the curly-haired man wearing black clothes and a white scarf make the gesture of spreading his arms?",B,A,B,2,action,real-world,edited_with_cuts,6.0,other
InternVL3_5-8B,loss,616,How many times did the foldable picnic chair appear in total?,C,A,C,2,object,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,816,How many times does the action of holding both hands open in the air occur? (Instances where only one arm is visible do not count; repeated occurrences are counted multiple times; each appearance after a complete camera cutaway is counted as a new instance.),C,A,C,2,action,real-world,edited_with_cuts,5.0,other
InternVL3_5-8B,loss,793,"In the video, how many times in total did the white-haired woman in the fuchsia floral top take red envelopes from the woman in the red floral vest?",B,A,B,2,action,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,460,"In the video, what is the ratio of the number of appearances of the woman in the pink top to the total number of appearances of all people wearing pink? (Each camera switch is counted, and if two such people appear simultaneously, it is counted as one appearance.)",C,A,C,3,event,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,641,What percentage of the rusty-spotted cat's total appearances in the video are on the wood? (Each time its head fully appears or the scene changes is counted as one appearance.),C,A,C,3,object,real-world,edited_with_cuts,8.0,other
InternVL3_5-8B,loss,1521,"The number of times the woman wearing a wedding dress at the beginning of the video wears a wedding veil throughout the entire video, divided by the number of men wearing suits, is closest to which of the following values?",C,A,C,3,object,real-world,edited_with_cuts,8.0,other
InternVL3_5-8B,loss,960,"In the video, the number of people spinning in golden-yellow outfits is how many times the number of fully visible people dancing in brownish-yellow outfits?",C,A,C,3,object,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,1069,"What is the ticket price in the video equivalent to in RMB, calculated at the exchange rate of 16:10 on June 3, 2025?",C,A,C,3,event,real-world,edited_with_cuts,1.0,other
InternVL3_5-8B,loss,18,How many times does the woman in red pout in the video?,B,A,B,2,action,real-world,edited_with_cuts,17.0,other
InternVL3_5-8B,loss,38,How many mythical creatures from the *Classic of Mountains and Seas* were introduced in the video?,C,A,C,2,object,instructional-media,edited_with_cuts,13.0,other
InternVL3_5-8B,loss,75,How many years were there between when the lady introduced in this video clip published her book and when she got married?,C,A,C,3,event,instructional-media,edited_with_cuts,11.0,other
InternVL3_5-8B,loss,127,How many backflips did the man in the video do?,B,A,B,1,action,real-world,continuous_shot,2.0,other
InternVL3_5-8B,loss,130,How many cats in the video are not Chinese pastoral cats?,C,A,C,3,object,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,171,Which channel for getting books is not mentioned in the video?,B,A,B,3,event,instructional-media,edited_with_cuts,23.0,other
InternVL3_5-8B,loss,244,How many types of hair buns are mentioned in the video?,D,A,D,2,object,real-world,edited_with_cuts,10.0,other
InternVL3_5-8B,loss,250,How many lions are there in the video?,B,A,B,1,object,real-world,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,281,How many people in total have been on stage in the video?,C,A,C,2,object,real-world,edited_with_cuts,8.0,other
InternVL3_5-8B,loss,287,How many men appeared in the video?,B,A,B,2,object,real-world,edited_with_cuts,17.0,other
InternVL3_5-8B,loss,339,"In the video, at which step is the chili oil poured?",C,A,C,3,event,real-world,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,406,"In the video, of the two people eating chicken feet, how many times did the man bite the chicken feet?",B,A,B,2,action,real-world,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,424,"When washing her hands, how many times did the woman wearing a top with a colorful pattern scoop water with her hands?",B,A,B,2,action,real-world,edited_with_cuts,15.0,other
InternVL3_5-8B,loss,428,"In the video clip, how many total shots did all the players in red jerseys take? Of those, how many were successful goals? (Replays are also counted.)",B,A,B,2,action,real-world,edited_with_cuts,9.0,other
InternVL3_5-8B,loss,431,In how many scenes in total does the woman in the black padded jacket appear? (Each camera cut counts as a new scene.),C,A,C,2,event,real-world,edited_with_cuts,7.0,other
InternVL3_5-8B,loss,448,"After water was poured into the stone pot, how many times were ingredients added?",C,A,C,2,action,real-world,edited_with_cuts,6.0,other
InternVL3_5-8B,loss,452,How many times did the scene of the woman in a white top riding a white motorcycle appear?,C,A,C,2,event,real-world,edited_with_cuts,8.0,other
InternVL3_5-8B,loss,486,"In this video, how many times in total does the New Caledonian crow hold a nut, place it on a branch, and then drop it to the ground?",C,A,C,2,action,real-world,edited_with_cuts,,
InternVL3_5-8B,loss,493,What is the total number of meerkats in the video performing the action with their forelimbs down and hindlimbs up? (A meerkat with only one forelimb down or one hindlimb up should also be counted as one.),B,A,B,2,action,real-world,edited_with_cuts,3.0,other
InternVL3_5-8B,loss,529,"On the reef, how many times did monkeys use stones to strike shellfish?",C,A,C,2,action,real-world,edited_with_cuts,,
InternVL3_5-8B,loss,535,How many times does the spider spin silk (counting shot changes)?,B,A,B,2,action,real-world,edited_with_cuts,5.0,other
InternVL3_5-8B,loss,597,"What is the total number of times the praying mantis in the video raises both of its raptorial legs? (If the action reoccurs after a shot change, each instance should be counted.)",C,A,C,2,action,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,648,How many monkeys running in the desert appeared in total in the video? (Repeated appearances are included in the count.),C,A,C,2,object,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,668,"In the video, how many different items in total has the man in the black top held in his right hand?",C,A,C,2,object,real-world,edited_with_cuts,11.0,other
InternVL3_5-8B,loss,761,"In the badminton court, how many forehand strokes did the man in the light blue shirt complete in total while standing?",C,A,C,2,action,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,763,How many kicks did the team in white tops make in total? (Replays are included in the count.),C,A,C,3,action,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,824,"On the soccer field, what proportion of the goal-blocking actions performed by the man in the grey-black top involved him using body contact to change the ball's trajectory?",B,A,B,3,action,real-world,edited_with_cuts,7.0,other
InternVL3_5-8B,loss,866,How many times in total did the man in camouflage clothing hold a legs-together position while completing the handstand?,C,A,C,2,action,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,871,"In the video, how many poses by the performers in camouflage last for 2 seconds or more?",B,A,B,3,action,real-world,edited_with_cuts,0.0,other
InternVL3_5-8B,loss,931,"In the video, how many times in total was the pink towel scrubbed in the basin and the sink?",B,A,B,3,action,real-world,edited_with_cuts,1.0,other
InternVL3_5-8B,loss,999,"Based on the video, in the scenes showing different segments of the protagonist's career, how many times is the protagonist seen using a mobile phone? (Excluding close-ups of the phone screen.)",C,A,C,2,event,real-world,edited_with_cuts,5.0,other
InternVL3_5-8B,loss,1004,What is the color of the small dots in the stamen of the lotus flower that appears at the end of the video?,B,A,B,1,object,real-world,edited_with_cuts,1.0,other
InternVL3_5-8B,loss,1008,"In the video, from the first time the worker appears in the underpass to their final appearance on top of the building, how many times is the worker seen wearing a safety helmet?",B,A,B,3,event,real-world,edited_with_cuts,8.0,other
InternVL3_5-8B,loss,1014,"According to the video, how many real-world work scenarios are shown after putting on the VR headset?",B,A,B,2,event,real-world,edited_with_cuts,5.0,other
InternVL3_5-8B,loss,1018,How many times does the large drum appear in the video?,C,A,C,1,object,real-world,edited_with_cuts,16.0,other
InternVL3_5-8B,loss,1112,How many different looks appear in the video?,C,A,C,2,object,real-world,edited_with_cuts,8.0,other
InternVL3_5-8B,loss,1169,How many types of crops are shown in the video?,C,A,C,2,object,instructional-media,edited_with_cuts,3.0,other
InternVL3_5-8B,loss,1189,How many types of intangible cultural heritage are shown in the video?,B,A,B,2,object,instructional-media,edited_with_cuts,6.0,other
InternVL3_5-8B,loss,1200,How many hangers are in the video?,B,A,B,1,object,instructional-media,continuous_shot,0.0,other
InternVL3_5-8B,loss,1210,How many times does a character fall into the water in the video?,C,A,C,2,action,real-world,edited_with_cuts,7.0,other
InternVL3_5-8B,loss,1244,How many types of terrain appeared in the video?,B,A,B,2,event,instructional-media,edited_with_cuts,7.0,recorded_course_or_ppt
InternVL3_5-8B,loss,1268,How many fan blades does the model in the video have?,D,A,D,1,object,instructional-media,edited_with_cuts,1.0,recorded_course_or_ppt
InternVL3_5-8B,loss,1292,How many English words for items were introduced in the video in total?,C,A,C,2,event,real-world,edited_with_cuts,3.0,recorded_course_or_ppt
InternVL3_5-8B,loss,1313,How many children in the video are holding spherical objects?,B,A,B,2,object,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,1361,How many coins in total were dropped in the video?,B,A,B,1,object,instructional-media,continuous_shot,0.0,other
InternVL3_5-8B,loss,1383,How many things are there in total on the dining table in the video?,C,A,C,3,object,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,1392,How many times did the small red flag appear in the video?,C,A,C,2,object,real-world,edited_with_cuts,15.0,other
InternVL3_5-8B,loss,1415,"In the workshop shown in the video, how many products have prices? Of those, how many are over 50 yuan?",C,A,C,3,object,real-world,edited_with_cuts,1.0,other
InternVL3_5-8B,loss,1444,How many kinds of food are in the cup in the video altogether?,B,A,B,2,object,instructional-media,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,1472,How many letters are on the frame in the video?,B,A,B,1,object,instructional-media,continuous_shot,0.0,recorded_course_or_ppt
InternVL3_5-8B,loss,1482,How many performers are there in the video?,C,A,C,1,object,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,90,How many Korean comments appeared in the video?,C,B,C,1,object,real-world,edited_with_cuts,11.0,other
InternVL3_5-8B,loss,106,How many decrees targeting men issued after the occupation of the city were introduced in the video?,C,B,C,2,event,instructional-media,edited_with_cuts,9.0,other
InternVL3_5-8B,loss,125,How many white animals are there in total in the video?,C,B,C,1,object,real-world,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,157,How many storage tools are shown in the video clip?,A,B,A,2,object,real-world,edited_with_cuts,24.0,other
InternVL3_5-8B,loss,165,What is the approximate total calorie count of the cake made from the recipe shown in the video?,C,B,C,3,object,real-world,edited_with_cuts,9.0,other
InternVL3_5-8B,loss,178,How many cats appeared in the video clip?,A,B,A,1,object,real-world,edited_with_cuts,6.0,other
InternVL3_5-8B,loss,181,What is the difference in meters between the fan diameters of the two airplanes in this video clip?,C,B,C,3,object,instructional-media,edited_with_cuts,46.0,other
InternVL3_5-8B,loss,210,How many times did the man in this video do the movement?,C,B,C,1,action,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,218,How many shots appeared in the video clip?,C,B,C,2,event,real-world,edited_with_cuts,10.0,other
InternVL3_5-8B,loss,219,What is the maximum number of birds that appeared on screen?,A,B,A,3,object,real-world,edited_with_cuts,1.0,other
InternVL3_5-8B,loss,230,How many attempts did the orca pod make to capture the first seal?,C,B,C,2,event,real-world,edited_with_cuts,20.0,other
InternVL3_5-8B,loss,260,During which tightrope walk does the man in the video lie down?,D,B,D,3,event,real-world,edited_with_cuts,43.0,other
InternVL3_5-8B,loss,263,How many people are performing in the clip?,C,B,C,1,object,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,286,How many times was the paper in the video folded?,C,B,C,1,action,real-world,edited_with_cuts,0.0,other
InternVL3_5-8B,loss,317,How many more goals did the team in red score than the team in white?,C,B,C,3,event,real-world,edited_with_cuts,23.0,other
InternVL3_5-8B,loss,326,"In this video clip, how many times do all the players in blue jerseys touch the ball?",C,B,C,2,action,real-world,edited_with_cuts,9.0,other
InternVL3_5-8B,loss,419,What is the difference between the maximum number of meat slices on the stone slab at any one time and the number of meat slices ultimately eaten by the woman in the ethnic costume?,C,B,C,3,object,real-world,edited_with_cuts,8.0,other
InternVL3_5-8B,loss,489,"How many different types of ingredients did the woman in the video prepare in total? (Staple foods, seasonings, side ingredients, etc., all count as ingredients.)",A,B,A,2,object,real-world,edited_with_cuts,9.0,other
InternVL3_5-8B,loss,492,"What is the sum of the number of times the woman performs the 'pounding' action after placing the green ingredients into the stone tool, and the number of times she does so after placing the red ingredients?",C,B,C,3,action,real-world,edited_with_cuts,11.0,other
InternVL3_5-8B,loss,526,"In the scene where the man in the white top and the woman in the purple clothes are eating beef bones together, who ate more beef bones? How many pieces specifically? (Count reappearances.)",C,B,C,3,object,real-world,edited_with_cuts,9.0,other
InternVL3_5-8B,loss,587,"In the video, how many times in total did the woman in the purple ethnic costume dig with the hoe?",C,B,C,2,action,real-world,edited_with_cuts,8.0,other
InternVL3_5-8B,loss,620,How many more crabs were scrubbed with a pink brush than were cut in half? (Count only the visible processing.),C,B,C,3,action,real-world,edited_with_cuts,7.0,other
InternVL3_5-8B,loss,624,How many times did the action of grabbing and releasing the line-shaped objects on the board occur?,C,B,C,2,action,real-world,edited_with_cuts,10.0,other
InternVL3_5-8B,loss,671,"In the video, how many times in total did the elderly person in the blue top spread the straw?",C,B,C,2,action,real-world,edited_with_cuts,6.0,other
InternVL3_5-8B,loss,701,"In the video, what fraction of the total number of steamed buns is the number of unsteamed buns?",C,B,C,3,object,real-world,edited_with_cuts,11.0,other
InternVL3_5-8B,loss,707,How many times do the brush and the oysters appear together in the video?,C,B,C,2,object,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,750,"Among the groups of penguins gathered on the snow, how many times did the number of penguins reach or exceed 15?",C,B,C,3,object,real-world,edited_with_cuts,7.0,other
InternVL3_5-8B,loss,788,"Of all the kitchenware shown in the video, which of the following items has the most styles?",C,B,C,3,object,real-world,edited_with_cuts,15.0,other
InternVL3_5-8B,loss,807,"On the court, how many times does the man in the bright yellow top appear on screen for more than one second?",C,B,C,3,object,real-world,edited_with_cuts,14.0,other
InternVL3_5-8B,loss,842,"In the video, how many times does the action of hanging upside down on the black pole appear?",C,B,C,2,action,real-world,edited_with_cuts,3.0,other
InternVL3_5-8B,loss,864,How many times does the woman standing on the white board spread her arms out horizontally?,A,B,A,2,action,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,870,"How many times did the man with yellow hair, wearing a red performance costume, throw the bowl from his hand to be caught by the woman performing a unicycle act?",C,B,C,2,action,real-world,edited_with_cuts,0.0,other
InternVL3_5-8B,loss,928,How many times in the video does a hand enter the water and touch the fans?,C,B,C,2,action,instructional-media,continuous_shot,3.0,other
InternVL3_5-8B,loss,935,How many styles of brushes appeared in the video?,D,B,D,2,object,instructional-media,edited_with_cuts,6.0,other
InternVL3_5-8B,loss,942,How many times does the video show the woman in black putting garlic into the glass jar?,C,B,C,2,action,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,946,"How many times in total was the ""sweeping"" action performed with the broom covered by a red plastic bag in the video?",C,B,C,2,action,instructional-media,edited_with_cuts,1.0,other
InternVL3_5-8B,loss,978,"Based on the video, during the transition of the models from blurry to clear, how many of their faces are shown completely and clearly enough for their facial features to be recognizable?",C,B,C,2,object,real-world,edited_with_cuts,3.0,other
InternVL3_5-8B,loss,1003,"According to the video, how many stages in the coffee bean processing, from harvesting to being loaded onto trucks for transport, involve manual operation?",C,B,C,2,event,real-world,edited_with_cuts,15.0,other
InternVL3_5-8B,loss,1049,How many cats appeared in the video?,C,B,C,1,object,real-world,edited_with_cuts,12.0,other
InternVL3_5-8B,loss,1053,How many options are there in total under this level in the video clip?,A,B,A,2,object,instructional-media,continuous_shot,0.0,recorded_course_or_ppt
InternVL3_5-8B,loss,1124,How many times did this man scrape down his leg with the tool?,C,B,C,2,action,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,1135,How many movements did the man in the video demonstrate? How many of them target the upper limbs?,C,B,C,3,action,real-world,edited_with_cuts,20.0,recorded_course_or_ppt
InternVL3_5-8B,loss,1145,How many paintings appeared in the video?,A,B,A,1,object,real-world,continuous_shot,1.0,other
InternVL3_5-8B,loss,1195,How many cabinets are there behind the woman in the video?,C,B,C,1,object,real-world,edited_with_cuts,1.0,other
InternVL3_5-8B,loss,1283,How many types of Xiangxi intangible cultural heritage are introduced in the video in total?,A,B,A,2,event,instructional-media,edited_with_cuts,24.0,other
InternVL3_5-8B,loss,1311,How many female characters wearing blue appeared in the video?,C,B,C,2,object,instructional-media,edited_with_cuts,9.0,other
InternVL3_5-8B,loss,1348,How many monitors and cameras does the video show?,C,B,C,2,object,instructional-media,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,1354,What is the difference in the number of rings on the woman's left and right hands in the video?,D,B,D,3,object,instructional-media,edited_with_cuts,6.0,other
InternVL3_5-8B,loss,1358,How many squats did the lady in the video do?,C,B,C,1,action,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,1380,How many times in total did the man and woman in the video throw beanbags at each other?,C,B,C,3,action,real-world,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,1432,How many people in total did the man looking for an ATM in the video ask?,C,B,C,2,object,real-world,edited_with_cuts,15.0,other
InternVL3_5-8B,loss,1440,How many artworks are shown in the video in total?,A,B,A,1,object,real-world,continuous_shot,5.0,other
InternVL3_5-8B,loss,1484,How many different types of fans did the female host use in the video?,C,B,C,2,object,real-world,edited_with_cuts,16.0,other
InternVL3_5-8B,loss,109,Which of the books featured in the video has the highest Douban rating?,B,C,B,3,object,real-world,edited_with_cuts,5.0,other
InternVL3_5-8B,loss,307,How many wolves appeared in the video in total?,A,C,A,1,object,instructional-media,edited_with_cuts,3.0,other
InternVL3_5-8B,loss,349,How many types of ingredients are there in the video in total?,B,C,B,2,object,real-world,edited_with_cuts,8.0,other
InternVL3_5-8B,loss,876,How many times did the boy in the blue jersey attempt to block the goal? What is the percentage of successful blocks out of the total attempts?,B,C,B,3,action,real-world,edited_with_cuts,1.0,other
InternVL3_5-8B,loss,1029,"In the video, how many times does the little girl's father look at her, from the moment she starts trying on the red sweater until she finally puts it on and is praised by her grandmother for the beautiful clothes?",B,C,B,2,event,real-world,edited_with_cuts,6.0,other
InternVL3_5-8B,loss,1054,How many landmark buildings are shown in the video?,B,C,B,1,object,real-world,edited_with_cuts,4.0,other
InternVL3_5-8B,loss,1071,How many times did the dancers in green change formation in the video?,B,C,B,2,event,real-world,edited_with_cuts,7.0,other
InternVL3_5-8B,loss,1190,How many times did the girl in the white and green dress spin in the video?,B,C,B,3,action,instructional-media,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,1215,How many kinds of animals appeared in the video clip?,B,C,B,2,object,instructional-media,edited_with_cuts,10.0,other
InternVL3_5-8B,loss,1261,"Your neighbor, Grandma Liu, asked you to help her calculate her electricity bill. She said the previous meter reading was 1,300 and the current reading is 1,400. Based on the actual residential electricity rates shown in the video, how much should Grandma Liu pay?",A,C,A,3,event,real-world,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,1431,How many animals appeared in the video?,A,C,A,1,object,instructional-media,edited_with_cuts,1.0,other
InternVL3_5-8B,loss,3,"How many film and TV adaptations of Journey to the West are introduced in the video in total, and which of them is a co-production between two countries?",C,D,C,3,event,instructional-media,edited_with_cuts,20.0,other
InternVL3_5-8B,loss,26,"How many days were there between the murderer's first and second crimes, as introduced in this video clip?",C,D,C,3,event,instructional-media,edited_with_cuts,0.0,recorded_course_or_ppt
InternVL3_5-8B,loss,40,How many life hacks are recommended in this video clip?,C,D,C,2,event,instructional-media,edited_with_cuts,16.0,other
InternVL3_5-8B,loss,49,What is the difference between the number of adults and children in this video clip?,B,D,B,3,object,real-world,edited_with_cuts,3.0,other
InternVL3_5-8B,loss,61,How many scenes from the drama and movie versions were shown in total at the end of the video?,C,D,C,3,event,real-world,edited_with_cuts,30.0,other
InternVL3_5-8B,loss,80,How many more adults than children are there in the group photo in this video?,C,D,C,3,object,real-world,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,93,How many more female performers than male performers are there in ancient costumes in the video clip?,C,D,C,3,object,real-world,edited_with_cuts,9.0,other
InternVL3_5-8B,loss,131,How many cows are in the video?,B,D,B,1,object,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,146,How many times did the woman stir in the specified video clip?,B,D,B,1,action,real-world,edited_with_cuts,4.0,recorded_course_or_ppt
InternVL3_5-8B,loss,159,How many railway catenary poles appeared in this video before the train entered the tunnel?,C,D,C,2,object,real-world,continuous_shot,0.0,other
InternVL3_5-8B,loss,204,How many times as many cats as dogs are there in the video clip?,B,D,B,3,object,real-world,edited_with_cuts,15.0,other
InternVL3_5-8B,loss,240,How many times in total was the yellow object in the video stretched?,C,D,C,2,action,real-world,edited_with_cuts,6.0,other
InternVL3_5-8B,loss,242,How many Samoyeds are in the video?,B,D,B,1,object,real-world,edited_with_cuts,18.0,other
InternVL3_5-8B,loss,251,How many times did the cat's tail twitch in the video?,C,D,C,1,action,real-world,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,290,How many kinds of fruit appeared in the video?,B,D,B,2,object,real-world,edited_with_cuts,2.0,other
InternVL3_5-8B,loss,293,What period are the costumes of the two performers in the video from?,B,D,B,2,object,instructional-media,edited_with_cuts,1.0,other
InternVL3_5-8B,loss,325,How many times did the players kick the ball into the goal in the video? What color jerseys were the scoring players mainly wearing? (Goals in replays are also included in the count.),A,D,A,3,event,real-world,edited_with_cuts,11.0,other
InternVL3_5-8B,loss,334,"In the match, how many times did the players in green jerseys successfully block the ball from entering the net? (Repetitions are counted.)",C,D,C,2,event,real-world,edited_with_cuts,3.0,other
InternVL3_5-8B,loss,352,How many times in total were different ingredients added to the pot when cooking the meat? (Excluding water),C,D,C,3,action,real-world,edited_with_cuts,8.0,other
